829513|CHEMBL428139|CHEMBL677178|EC50|=|0.055|nM|10.26|CHEMBL1133591|B|||
860010|CHEMBL4524066|CHEMBL677178|EC50|=|0.061|nM|10.21|CHEMBL1133591|B|||
1447513|CHEMBL410972|CHEMBL829998|EC50|=|15.4|nM|7.81|CHEMBL1137923|B|||
1447516|CHEMBL410972|CHEMBL828878|EC50|=|0.4|nM|9.40|CHEMBL1137923|B|||
2045694|CHEMBL398714|CHEMBL923944|EC50|=|155.0|nM|6.81|CHEMBL1140467|F|||
2146797|CHEMBL398714|CHEMBL940048|EC50|=|101.0|nM|7.00|CHEMBL1147050|F|||
2400938|CHEMBL410972|CHEMBL937690|EC50|=|1.0|nM|9.00|CHEMBL1152280|F|||
3022967|CHEMBL577346|CHEMBL1048996|EC50|=|0.093|nM|10.03|CHEMBL1156009|F|||
3372828|CHEMBL414357|CHEMBL1211651|EC50|=|0.1|nM|10.00|CHEMBL1208696|F|||
3421667|CHEMBL5314341|CHEMBL1227945|EC50|=|3.3|nM|8.48|CHEMBL1221226|F|||
13830294|CHEMBL410972|CHEMBL3090286|EC50|=|0.35|nM|9.46|CHEMBL3085773|F|||
15064962|CHEMBL3359272|CHEMBL3388519|EC50|=|1318.26|nM|5.88|CHEMBL3351313|F|||
15064966|CHEMBL3359272|CHEMBL3388529|EC50|=|1819.7|nM|5.74|CHEMBL3351313|F|||
15064967|CHEMBL3359272|CHEMBL3388531|EC50|=|8511.38|nM|5.07|CHEMBL3351313|F|||
15064968|CHEMBL3359272|CHEMBL3388533|EC50|=|31622.78|nM|4.50|CHEMBL3351313|F|||
15140674|CHEMBL3359272|CHEMBL3388519|EC50|=|1300.0|nM|5.89|CHEMBL3351313|F|||
15140697|CHEMBL3359272|CHEMBL3388529|EC50|=|1800.0|nM|5.75|CHEMBL3351313|F|||
15140699|CHEMBL3359272|CHEMBL3388531|EC50|=|8400.0|nM|5.08|CHEMBL3351313|F|||
15140701|CHEMBL3359272|CHEMBL3388533|EC50|=|30000.0|nM|4.52|CHEMBL3351313|F|||
15254005|CHEMBL577346|CHEMBL3428277|EC50|=|0.19|nM|9.72|CHEMBL3425455|F|||
15713370|CHEMBL428139|CHEMBL3620282|EC50|=|0.0162|nM|10.79|CHEMBL3616405|F|||
17963909|CHEMBL4091638|CHEMBL3994845|EC50|=|0.054|nM|10.27|CHEMBL3994575|F|||
17963910|CHEMBL4081357|CHEMBL3994845|EC50|=|0.05|nM|10.30|CHEMBL3994575|F|||
17963911|CHEMBL4099379|CHEMBL3994845|EC50|=|0.041|nM|10.39|CHEMBL3994575|F|||
17963912|CHEMBL4100325|CHEMBL3994845|EC50|=|0.041|nM|10.39|CHEMBL3994575|F|||
17963913|CHEMBL4073486|CHEMBL3994845|EC50|=|0.074|nM|10.13|CHEMBL3994575|F|||
17963914|CHEMBL4062134|CHEMBL3994845|EC50|=|0.021|nM|10.68|CHEMBL3994575|F|||
17963916|CHEMBL4084829|CHEMBL3994845|EC50|=|0.013|nM|10.89|CHEMBL3994575|F|||
17963917|CHEMBL4102787|CHEMBL3994845|EC50|=|0.35|nM|9.46|CHEMBL3994575|F|||
17963918|CHEMBL4079909|CHEMBL3994845|EC50|=|0.1|nM|10.00|CHEMBL3994575|F|||
17963920|CHEMBL4087789|CHEMBL3994845|EC50|=|0.02|nM|10.70|CHEMBL3994575|F|||
17963922|CHEMBL4060480|CHEMBL3994845|EC50|=|0.035|nM|10.46|CHEMBL3994575|F|||
17963923|CHEMBL4088708|CHEMBL3994845|EC50|=|1.9|nM|8.72|CHEMBL3994575|F|||
17963924|CHEMBL4069162|CHEMBL3994845|EC50|=|0.023|nM|10.64|CHEMBL3994575|F|||
17963926|CHEMBL4065403|CHEMBL3994845|EC50|=|0.011|nM|10.96|CHEMBL3994575|F|||
17963927|CHEMBL4093072|CHEMBL3994845|EC50|=|0.025|nM|10.60|CHEMBL3994575|F|||
17963929|CHEMBL499930|CHEMBL3994845|EC50|=|0.06|nM|10.22|CHEMBL3994575|F|||
17963940|CHEMBL4091638|CHEMBL3994846|EC50|=|3.4|nM|8.47|CHEMBL3994575|B|||
17963941|CHEMBL4081357|CHEMBL3994846|EC50|=|4.5|nM|8.35|CHEMBL3994575|B|||
17963942|CHEMBL4099379|CHEMBL3994846|EC50|=|6.6|nM|8.18|CHEMBL3994575|B|||
17963943|CHEMBL4100325|CHEMBL3994846|EC50|=|8.6|nM|8.07|CHEMBL3994575|B|||
17963944|CHEMBL4073486|CHEMBL3994846|EC50|=|9.2|nM|8.04|CHEMBL3994575|B|||
17963945|CHEMBL4062134|CHEMBL3994846|EC50|=|12.0|nM|7.92|CHEMBL3994575|B|||
17963946|CHEMBL4084829|CHEMBL3994846|EC50|=|6.7|nM|8.17|CHEMBL3994575|B|||
17963947|CHEMBL4102787|CHEMBL3994846|EC50|=|33.0|nM|7.48|CHEMBL3994575|B|||
17963948|CHEMBL4079909|CHEMBL3994846|EC50|=|9.0|nM|8.05|CHEMBL3994575|B|||
17963950|CHEMBL4087789|CHEMBL3994846|EC50|=|11.0|nM|7.96|CHEMBL3994575|B|||
17963952|CHEMBL4060480|CHEMBL3994846|EC50|=|1.5|nM|8.82|CHEMBL3994575|B|||
17963953|CHEMBL4088708|CHEMBL3994846|EC50|=|58.0|nM|7.24|CHEMBL3994575|B|||
17963954|CHEMBL4069162|CHEMBL3994846|EC50|=|3.4|nM|8.47|CHEMBL3994575|B|||
17963956|CHEMBL4065403|CHEMBL3994846|EC50|=|4.6|nM|8.34|CHEMBL3994575|B|||
17963957|CHEMBL4093072|CHEMBL3994846|EC50|=|2.9|nM|8.54|CHEMBL3994575|B|||
17963959|CHEMBL499930|CHEMBL3994846|EC50|=|3.7|nM|8.43|CHEMBL3994575|B|||
18086414|CHEMBL4524066|CHEMBL4018830|EC50|=|0.067|nM|10.17|CHEMBL4017493|F|||
18086416|CHEMBL410972|CHEMBL4018830|EC50|=|0.044|nM|10.36|CHEMBL4017493|F|||
18240471|CHEMBL4098545|CHEMBL4052169|EC50|=|0.0209|nM|10.68|CHEMBL4049452|F|||
18240472|CHEMBL5314341|CHEMBL4052169|EC50|=|0.0439|nM|10.36|CHEMBL4049452|F|||
18240482|CHEMBL4098061|CHEMBL4052169|EC50|=|0.0222|nM|10.65|CHEMBL4049452|F|||
18240543|CHEMBL5314341|CHEMBL4052183|EC50|=|3.74|nM|8.43|CHEMBL4049452|F|||
18312882|CHEMBL4098545|CHEMBL4132519|EC50|=|12.17|nM|7.92|CHEMBL4130377|F|||
18312883|CHEMBL4175452|CHEMBL4132519|EC50|=|3.21|nM|8.49|CHEMBL4130377|F|||
18312884|CHEMBL5314341|CHEMBL4132519|EC50|=|7.7|nM|8.11|CHEMBL4130377|F|||
18312885|CHEMBL428139|CHEMBL4132519|EC50|=|0.07|nM|10.15|CHEMBL4130377|F|||
18568478|CHEMBL5314341|CHEMBL4220177|EC50|=|41.0|nM|7.39|CHEMBL4219047|F|||
18721818|CHEMBL4524066|CHEMBL4258224|EC50|=|7.4|nM|8.13|CHEMBL4257467|F|||
19005412|CHEMBL4518483|CHEMBL4344291|EC50|=|12.0|nM|7.92|CHEMBL4342459|B|||
19054379|CHEMBL4588734|CHEMBL4356181|EC50|=|5.0|nM|8.30|CHEMBL4354813|F|||
19054380|CHEMBL4455595|CHEMBL4356181|EC50|=|1.5|nM|8.82|CHEMBL4354813|F|||
19054382|CHEMBL4446782|CHEMBL4356181|EC50|=|600.0|nM|6.22|CHEMBL4354813|F|||
19054383|CHEMBL4588734|CHEMBL4356183|EC50|=|130.0|nM|6.89|CHEMBL4354813|F|||
19054384|CHEMBL4455595|CHEMBL4356183|EC50|=|40.0|nM|7.40|CHEMBL4354813|F|||
19115201|CHEMBL4471698|CHEMBL4371651|EC50|=|1.585|nM|8.80|CHEMBL4371007|F|||
