27353489|CHEMBL5920038|CHEMBL5732843|EC50|=|350.0|nM|6.46|CHEMBL5726519|B|||
27353492|CHEMBL6023037|CHEMBL5732842|EC50|=|42.0|nM|7.38|CHEMBL5726519|B|||
27353495|CHEMBL6023037|CHEMBL5732843|EC50|=|530.0|nM|6.28|CHEMBL5726519|B|||
27353498|CHEMBL5785226|CHEMBL5732842|EC50|=|29.0|nM|7.54|CHEMBL5726519|B|||
27353501|CHEMBL5785226|CHEMBL5732843|EC50|=|350.0|nM|6.46|CHEMBL5726519|B|||
27353504|CHEMBL6004794|CHEMBL5732842|EC50|=|3.9|nM|8.41|CHEMBL5726519|B|||
27353507|CHEMBL6004794|CHEMBL5732843|EC50|=|45.0|nM|7.35|CHEMBL5726519|B|||
27353510|CHEMBL5960092|CHEMBL5732842|EC50|=|7.1|nM|8.15|CHEMBL5726519|B|||
27353513|CHEMBL5960092|CHEMBL5732843|EC50|=|120.0|nM|6.92|CHEMBL5726519|B|||
27353516|CHEMBL4518483|CHEMBL5732842|EC50|=|0.95|nM|9.02|CHEMBL5726519|B|||
27353519|CHEMBL4518483|CHEMBL5732843|EC50|=|17.0|nM|7.77|CHEMBL5726519|B|||
27353522|CHEMBL5813383|CHEMBL5732842|EC50|=|930.0|nM|6.03|CHEMBL5726519|B|||
27353525|CHEMBL5813383|CHEMBL5732843|EC50|=|9000.0|nM|5.05|CHEMBL5726519|B|||
27353528|CHEMBL5940733|CHEMBL5732842|EC50|=|19.0|nM|7.72|CHEMBL5726519|B|||
27353531|CHEMBL5940733|CHEMBL5732843|EC50|=|530.0|nM|6.28|CHEMBL5726519|B|||
27353540|CHEMBL5906446|CHEMBL5732842|EC50|=|47.0|nM|7.33|CHEMBL5726519|B|||
27353543|CHEMBL5906446|CHEMBL5732843|EC50|=|1600.0|nM|5.80|CHEMBL5726519|B|||
27353549|CHEMBL5813967|CHEMBL5732842|EC50|=|1.5|nM|8.82|CHEMBL5726519|B|||
27353552|CHEMBL5813967|CHEMBL5732843|EC50|=|14.0|nM|7.85|CHEMBL5726519|B|||
27353555|CHEMBL5854350|CHEMBL5732842|EC50|=|2.4|nM|8.62|CHEMBL5726519|B|||
27353558|CHEMBL5854350|CHEMBL5732843|EC50|=|45.0|nM|7.35|CHEMBL5726519|B|||
27353561|CHEMBL5996006|CHEMBL5732842|EC50|=|6.4|nM|8.19|CHEMBL5726519|B|||
27353564|CHEMBL5996006|CHEMBL5732843|EC50|=|110.0|nM|6.96|CHEMBL5726519|B|||
27353567|CHEMBL5835206|CHEMBL5732842|EC50|=|0.28|nM|9.55|CHEMBL5726519|B|||
27353570|CHEMBL5835206|CHEMBL5732843|EC50|=|3.2|nM|8.49|CHEMBL5726519|B|||
27353573|CHEMBL6042949|CHEMBL5732842|EC50|=|44.0|nM|7.36|CHEMBL5726519|B|||
27353576|CHEMBL6042949|CHEMBL5732843|EC50|=|880.0|nM|6.06|CHEMBL5726519|B|||
27353579|CHEMBL5742845|CHEMBL5732842|EC50|=|4.9|nM|8.31|CHEMBL5726519|B|||
27353582|CHEMBL5742845|CHEMBL5732843|EC50|=|75.0|nM|7.12|CHEMBL5726519|B|||
27353585|CHEMBL5893675|CHEMBL5732842|EC50|=|36.0|nM|7.44|CHEMBL5726519|B|||
27353588|CHEMBL5893675|CHEMBL5732843|EC50|=|400.0|nM|6.40|CHEMBL5726519|B|||
27353591|CHEMBL6019491|CHEMBL5732842|EC50|=|50.0|nM|7.30|CHEMBL5726519|B|||
27353594|CHEMBL6019491|CHEMBL5732843|EC50|=|1000.0|nM|6.00|CHEMBL5726519|B|||
27353600|CHEMBL5995546|CHEMBL5732842|EC50|=|45.0|nM|7.35|CHEMBL5726519|B|||
27353603|CHEMBL5995546|CHEMBL5732843|EC50|=|1000.0|nM|6.00|CHEMBL5726519|B|||
27353606|CHEMBL5935954|CHEMBL5732842|EC50|=|70.0|nM|7.16|CHEMBL5726519|B|||
27353609|CHEMBL5935954|CHEMBL5732843|EC50|=|1800.0|nM|5.75|CHEMBL5726519|B|||
27353612|CHEMBL5959261|CHEMBL5732842|EC50|=|190.0|nM|6.72|CHEMBL5726519|B|||
27353615|CHEMBL5959261|CHEMBL5732843|EC50|=|1400.0|nM|5.85|CHEMBL5726519|B|||
27353618|CHEMBL5745431|CHEMBL5732842|EC50|=|300.0|nM|6.52|CHEMBL5726519|B|||
27353621|CHEMBL5745431|CHEMBL5732843|EC50|=|7700.0|nM|5.11|CHEMBL5726519|B|||
27353624|CHEMBL5935406|CHEMBL5732842|EC50|=|260.0|nM|6.58|CHEMBL5726519|B|||
27353627|CHEMBL5935406|CHEMBL5732843|EC50|=|5600.0|nM|5.25|CHEMBL5726519|B|||
27353630|CHEMBL5784386|CHEMBL5732842|EC50|=|150.0|nM|6.82|CHEMBL5726519|B|||
27353633|CHEMBL5784386|CHEMBL5732843|EC50|=|4100.0|nM|5.39|CHEMBL5726519|B|||
27353636|CHEMBL5182388|CHEMBL5732842|EC50|=|90.0|nM|7.05|CHEMBL5726519|B|||
27353639|CHEMBL5182388|CHEMBL5732843|EC50|=|1800.0|nM|5.75|CHEMBL5726519|B|||
27353642|CHEMBL5837112|CHEMBL5732842|EC50|=|7.9|nM|8.10|CHEMBL5726519|B|||
27353645|CHEMBL5837112|CHEMBL5732843|EC50|=|110.0|nM|6.96|CHEMBL5726519|B|||
27353648|CHEMBL6000459|CHEMBL5732842|EC50|=|150.0|nM|6.82|CHEMBL5726519|B|||
27353651|CHEMBL6000459|CHEMBL5732843|EC50|=|1200.0|nM|5.92|CHEMBL5726519|B|||
27353654|CHEMBL5917490|CHEMBL5732842|EC50|=|36.0|nM|7.44|CHEMBL5726519|B|||
27353657|CHEMBL5917490|CHEMBL5732843|EC50|=|150.0|nM|6.82|CHEMBL5726519|B|||
27353660|CHEMBL5753294|CHEMBL5732842|EC50|=|6.0|nM|8.22|CHEMBL5726519|B|||
27353663|CHEMBL5753294|CHEMBL5732843|EC50|=|150.0|nM|6.82|CHEMBL5726519|B|||
27353666|CHEMBL6047614|CHEMBL5732842|EC50|=|9.0|nM|8.05|CHEMBL5726519|B|||
27353669|CHEMBL6047614|CHEMBL5732843|EC50|=|170.0|nM|6.77|CHEMBL5726519|B|||
27353672|CHEMBL5825177|CHEMBL5732842|EC50|=|140.0|nM|6.85|CHEMBL5726519|B|||
27353675|CHEMBL5825177|CHEMBL5732843|EC50|=|1600.0|nM|5.80|CHEMBL5726519|B|||
27353678|CHEMBL6014150|CHEMBL5732842|EC50|=|5.8|nM|8.24|CHEMBL5726519|B|||
27353681|CHEMBL6014150|CHEMBL5732843|EC50|=|94.0|nM|7.03|CHEMBL5726519|B|||
27353684|CHEMBL5998540|CHEMBL5732842|EC50|=|120.0|nM|6.92|CHEMBL5726519|B|||
27353687|CHEMBL5998540|CHEMBL5732843|EC50|=|2200.0|nM|5.66|CHEMBL5726519|B|||
27353690|CHEMBL5918834|CHEMBL5732842|EC50|=|43.0|nM|7.37|CHEMBL5726519|B|||
27353693|CHEMBL5918834|CHEMBL5732843|EC50|=|680.0|nM|6.17|CHEMBL5726519|B|||
27353708|CHEMBL5854989|CHEMBL5732842|EC50|=|110.0|nM|6.96|CHEMBL5726519|B|||
27353711|CHEMBL5854989|CHEMBL5732843|EC50|=|3000.0|nM|5.52|CHEMBL5726519|B|||
27353714|CHEMBL5859451|CHEMBL5732842|EC50|=|22.0|nM|7.66|CHEMBL5726519|B|||
27353717|CHEMBL5859451|CHEMBL5732843|EC50|=|280.0|nM|6.55|CHEMBL5726519|B|||
27353723|CHEMBL5769208|CHEMBL5732842|EC50|=|24.0|nM|7.62|CHEMBL5726519|B|||
27353726|CHEMBL5769208|CHEMBL5732843|EC50|=|1200.0|nM|5.92|CHEMBL5726519|B|||
27353729|CHEMBL6053029|CHEMBL5732842|EC50|=|6.0|nM|8.22|CHEMBL5726519|B|||
27353732|CHEMBL6053029|CHEMBL5732843|EC50|=|78.0|nM|7.11|CHEMBL5726519|B|||
27353735|CHEMBL6001720|CHEMBL5732842|EC50|=|7.9|nM|8.10|CHEMBL5726519|B|||
27353738|CHEMBL6001720|CHEMBL5732843|EC50|=|150.0|nM|6.82|CHEMBL5726519|B|||
27353741|CHEMBL5821026|CHEMBL5732842|EC50|=|0.96|nM|9.02|CHEMBL5726519|B|||
27353744|CHEMBL5821026|CHEMBL5732843|EC50|=|14.0|nM|7.85|CHEMBL5726519|B|||
27353747|CHEMBL5857016|CHEMBL5732842|EC50|=|8.5|nM|8.07|CHEMBL5726519|B|||
27353750|CHEMBL5857016|CHEMBL5732843|EC50|=|220.0|nM|6.66|CHEMBL5726519|B|||
27353753|CHEMBL5746146|CHEMBL5732842|EC50|=|14.0|nM|7.85|CHEMBL5726519|B|||
27353756|CHEMBL5746146|CHEMBL5732843|EC50|=|190.0|nM|6.72|CHEMBL5726519|B|||
27353759|CHEMBL5892179|CHEMBL5732842|EC50|=|0.5|nM|9.30|CHEMBL5726519|B|||
27353762|CHEMBL5892179|CHEMBL5732843|EC50|=|22.0|nM|7.66|CHEMBL5726519|B|||
27353765|CHEMBL5825505|CHEMBL5732842|EC50|=|0.94|nM|9.03|CHEMBL5726519|B|||
27353768|CHEMBL5825505|CHEMBL5732843|EC50|=|12.0|nM|7.92|CHEMBL5726519|B|||
27353771|CHEMBL4518483|CHEMBL5732842|EC50|=|1.1|nM|8.96|CHEMBL5726519|B|||
27353774|CHEMBL4518483|CHEMBL5732843|EC50|=|13.0|nM|7.89|CHEMBL5726519|B|||
