27354290|CHEMBL5848355|CHEMBL5732842|EC50|=|0.96|nM|9.02|CHEMBL5726519|B|||
27354293|CHEMBL5848355|CHEMBL5732843|EC50|=|10.0|nM|8.00|CHEMBL5726519|B|||
27354296|CHEMBL5852088|CHEMBL5732842|EC50|=|1.6|nM|8.80|CHEMBL5726519|B|||
27354299|CHEMBL5852088|CHEMBL5732843|EC50|=|28.0|nM|7.55|CHEMBL5726519|B|||
27354302|CHEMBL5779646|CHEMBL5732842|EC50|=|33.0|nM|7.48|CHEMBL5726519|B|||
27354305|CHEMBL5779646|CHEMBL5732843|EC50|=|670.0|nM|6.17|CHEMBL5726519|B|||
27354347|CHEMBL5890559|CHEMBL5732842|EC50|=|8.1|nM|8.09|CHEMBL5726519|B|||
27354350|CHEMBL5890559|CHEMBL5732843|EC50|=|230.0|nM|6.64|CHEMBL5726519|B|||
27354353|CHEMBL6025044|CHEMBL5732842|EC50|=|9.4|nM|8.03|CHEMBL5726519|B|||
27354356|CHEMBL6025044|CHEMBL5732843|EC50|=|94.0|nM|7.03|CHEMBL5726519|B|||
27354359|CHEMBL6058415|CHEMBL5732842|EC50|=|11.0|nM|7.96|CHEMBL5726519|B|||
27354362|CHEMBL6058415|CHEMBL5732843|EC50|=|410.0|nM|6.39|CHEMBL5726519|B|||
27354365|CHEMBL5878125|CHEMBL5732842|EC50|=|11.0|nM|7.96|CHEMBL5726519|B|||
27354368|CHEMBL5878125|CHEMBL5732843|EC50|=|380.0|nM|6.42|CHEMBL5726519|B|||
27354371|CHEMBL5997643|CHEMBL5732842|EC50|=|14.0|nM|7.85|CHEMBL5726519|B|||
27354374|CHEMBL5997643|CHEMBL5732843|EC50|=|270.0|nM|6.57|CHEMBL5726519|B|||
27354377|CHEMBL5997186|CHEMBL5732842|EC50|=|15.0|nM|7.82|CHEMBL5726519|B|||
27354380|CHEMBL5997186|CHEMBL5732843|EC50|=|230.0|nM|6.64|CHEMBL5726519|B|||
27354383|CHEMBL5805035|CHEMBL5732842|EC50|=|15.0|nM|7.82|CHEMBL5726519|B|||
27354386|CHEMBL5805035|CHEMBL5732843|EC50|=|270.0|nM|6.57|CHEMBL5726519|B|||
27354389|CHEMBL6028857|CHEMBL5732842|EC50|=|18.0|nM|7.75|CHEMBL5726519|B|||
27354392|CHEMBL6028857|CHEMBL5732843|EC50|=|270.0|nM|6.57|CHEMBL5726519|B|||
27354395|CHEMBL5861021|CHEMBL5732842|EC50|=|21.0|nM|7.68|CHEMBL5726519|B|||
27354398|CHEMBL5861021|CHEMBL5732843|EC50|=|200.0|nM|6.70|CHEMBL5726519|B|||
27354401|CHEMBL5868659|CHEMBL5732842|EC50|=|25.0|nM|7.60|CHEMBL5726519|B|||
27354404|CHEMBL5868659|CHEMBL5732843|EC50|=|330.0|nM|6.48|CHEMBL5726519|B|||
27354407|CHEMBL5979955|CHEMBL5732842|EC50|=|28.0|nM|7.55|CHEMBL5726519|B|||
27354410|CHEMBL5979955|CHEMBL5732843|EC50|=|450.0|nM|6.35|CHEMBL5726519|B|||
27354413|CHEMBL5958829|CHEMBL5732842|EC50|=|30.0|nM|7.52|CHEMBL5726519|B|||
27354416|CHEMBL5958829|CHEMBL5732843|EC50|=|360.0|nM|6.44|CHEMBL5726519|B|||
27354419|CHEMBL6020296|CHEMBL5732842|EC50|=|36.0|nM|7.44|CHEMBL5726519|B|||
27354422|CHEMBL6020296|CHEMBL5732843|EC50|=|1100.0|nM|5.96|CHEMBL5726519|B|||
27354425|CHEMBL5808813|CHEMBL5732842|EC50|=|44.0|nM|7.36|CHEMBL5726519|B|||
27354428|CHEMBL5808813|CHEMBL5732843|EC50|=|490.0|nM|6.31|CHEMBL5726519|B|||
27354431|CHEMBL6020290|CHEMBL5732842|EC50|=|54.0|nM|7.27|CHEMBL5726519|B|||
27354434|CHEMBL6020290|CHEMBL5732843|EC50|=|1200.0|nM|5.92|CHEMBL5726519|B|||
27354437|CHEMBL5834882|CHEMBL5732842|EC50|=|55.0|nM|7.26|CHEMBL5726519|B|||
27354440|CHEMBL5834882|CHEMBL5732843|EC50|=|1700.0|nM|5.77|CHEMBL5726519|B|||
27354443|CHEMBL6046932|CHEMBL5732842|EC50|=|56.0|nM|7.25|CHEMBL5726519|B|||
27354446|CHEMBL6046932|CHEMBL5732843|EC50|=|590.0|nM|6.23|CHEMBL5726519|B|||
27354449|CHEMBL5788530|CHEMBL5732842|EC50|=|72.0|nM|7.14|CHEMBL5726519|B|||
27354452|CHEMBL5788530|CHEMBL5732843|EC50|=|1500.0|nM|5.82|CHEMBL5726519|B|||
27354455|CHEMBL6060698|CHEMBL5732842|EC50|=|87.0|nM|7.06|CHEMBL5726519|B|||
27354458|CHEMBL6060698|CHEMBL5732843|EC50|=|3100.0|nM|5.51|CHEMBL5726519|B|||
27354461|CHEMBL6027027|CHEMBL5732842|EC50|=|96.0|nM|7.02|CHEMBL5726519|B|||
27354464|CHEMBL6027027|CHEMBL5732843|EC50|=|1400.0|nM|5.85|CHEMBL5726519|B|||
27354467|CHEMBL5739875|CHEMBL5732842|EC50|=|110.0|nM|6.96|CHEMBL5726519|B|||
27354470|CHEMBL5739875|CHEMBL5732843|EC50|=|3500.0|nM|5.46|CHEMBL5726519|B|||
27354473|CHEMBL5977036|CHEMBL5732842|EC50|=|110.0|nM|6.96|CHEMBL5726519|B|||
27354476|CHEMBL5977036|CHEMBL5732843|EC50|=|2700.0|nM|5.57|CHEMBL5726519|B|||
27354479|CHEMBL6019523|CHEMBL5732842|EC50|=|110.0|nM|6.96|CHEMBL5726519|B|||
27354482|CHEMBL6019523|CHEMBL5732843|EC50|=|2200.0|nM|5.66|CHEMBL5726519|B|||
27354485|CHEMBL5825047|CHEMBL5732842|EC50|=|120.0|nM|6.92|CHEMBL5726519|B|||
27354488|CHEMBL5825047|CHEMBL5732843|EC50|=|1300.0|nM|5.89|CHEMBL5726519|B|||
27354491|CHEMBL6001939|CHEMBL5732842|EC50|=|120.0|nM|6.92|CHEMBL5726519|B|||
27354494|CHEMBL6001939|CHEMBL5732843|EC50|=|1500.0|nM|5.82|CHEMBL5726519|B|||
27354509|CHEMBL5782056|CHEMBL5732842|EC50|=|190.0|nM|6.72|CHEMBL5726519|B|||
27354512|CHEMBL5782056|CHEMBL5732843|EC50|=|3600.0|nM|5.44|CHEMBL5726519|B|||
27354542|CHEMBL5929490|CHEMBL5732842|EC50|=|450.0|nM|6.35|CHEMBL5726519|B|||
27354545|CHEMBL5929490|CHEMBL5732843|EC50|=|5600.0|nM|5.25|CHEMBL5726519|B|||
27354590|CHEMBL5740542|CHEMBL5732842|EC50|=|63.0|nM|7.20|CHEMBL5726519|B|||
27354593|CHEMBL5740542|CHEMBL5732843|EC50|=|2000.0|nM|5.70|CHEMBL5726519|B|||
27354596|CHEMBL5866313|CHEMBL5732842|EC50|=|5.3|nM|8.28|CHEMBL5726519|B|||
27354599|CHEMBL5866313|CHEMBL5732843|EC50|=|21.0|nM|7.68|CHEMBL5726519|B|||
27354602|CHEMBL5998845|CHEMBL5732842|EC50|=|0.7|nM|9.15|CHEMBL5726519|B|||
27354605|CHEMBL5998845|CHEMBL5732843|EC50|=|10.0|nM|8.00|CHEMBL5726519|B|||
27354608|CHEMBL5916166|CHEMBL5732842|EC50|=|30.0|nM|7.52|CHEMBL5726519|B|||
27354611|CHEMBL5916166|CHEMBL5732843|EC50|=|570.0|nM|6.24|CHEMBL5726519|B|||
27354614|CHEMBL6034346|CHEMBL5732842|EC50|=|5.0|nM|8.30|CHEMBL5726519|B|||
27354617|CHEMBL6034346|CHEMBL5732843|EC50|=|41.0|nM|7.39|CHEMBL5726519|B|||
27354620|CHEMBL6002745|CHEMBL5732842|EC50|=|150.0|nM|6.82|CHEMBL5726519|B|||
27354623|CHEMBL6002745|CHEMBL5732843|EC50|=|5300.0|nM|5.28|CHEMBL5726519|B|||
27354632|CHEMBL5923429|CHEMBL5732842|EC50|=|36.0|nM|7.44|CHEMBL5726519|B|||
27354635|CHEMBL5923429|CHEMBL5732843|EC50|=|1600.0|nM|5.80|CHEMBL5726519|B|||
27354650|CHEMBL6031913|CHEMBL5732842|EC50|=|37.0|nM|7.43|CHEMBL5726519|B|||
27354653|CHEMBL6031913|CHEMBL5732843|EC50|=|1200.0|nM|5.92|CHEMBL5726519|B|||
27354656|CHEMBL6008243|CHEMBL5732842|EC50|=|6.1|nM|8.21|CHEMBL5726519|B|||
27354659|CHEMBL6008243|CHEMBL5732843|EC50|=|150.0|nM|6.82|CHEMBL5726519|B|||
27354662|CHEMBL5959886|CHEMBL5732842|EC50|=|21.0|nM|7.68|CHEMBL5726519|B|||
27354665|CHEMBL5959886|CHEMBL5732843|EC50|=|540.0|nM|6.27|CHEMBL5726519|B|||
27354668|CHEMBL5948825|CHEMBL5732842|EC50|=|6.9|nM|8.16|CHEMBL5726519|B|||
27354671|CHEMBL5948825|CHEMBL5732843|EC50|=|170.0|nM|6.77|CHEMBL5726519|B|||
27354674|CHEMBL5925919|CHEMBL5732842|EC50|=|54.0|nM|7.27|CHEMBL5726519|B|||
27354677|CHEMBL5925919|CHEMBL5732843|EC50|=|2100.0|nM|5.68|CHEMBL5726519|B|||
27354680|CHEMBL5761727|CHEMBL5732842|EC50|=|1200.0|nM|5.92|CHEMBL5726519|B|||
27354686|CHEMBL5796234|CHEMBL5732842|EC50|=|5.2|nM|8.28|CHEMBL5726519|B|||
27354689|CHEMBL5796234|CHEMBL5732843|EC50|=|120.0|nM|6.92|CHEMBL5726519|B|||
27354692|CHEMBL5761727|CHEMBL5732842|EC50|=|46.0|nM|7.34|CHEMBL5726519|B|||
27354695|CHEMBL5761727|CHEMBL5732843|EC50|=|1400.0|nM|5.85|CHEMBL5726519|B|||
27354698|CHEMBL5920853|CHEMBL5732842|EC50|=|5.6|nM|8.25|CHEMBL5726519|B|||
27354701|CHEMBL5920853|CHEMBL5732843|EC50|=|200.0|nM|6.70|CHEMBL5726519|B|||
27354704|CHEMBL5920853|CHEMBL5732842|EC50|=|94.0|nM|7.03|CHEMBL5726519|B|||
27354707|CHEMBL5920853|CHEMBL5732843|EC50|=|1500.0|nM|5.82|CHEMBL5726519|B|||
27354710|CHEMBL6043347|CHEMBL5732842|EC50|=|6.3|nM|8.20|CHEMBL5726519|B|||
27354713|CHEMBL6043347|CHEMBL5732843|EC50|=|110.0|nM|6.96|CHEMBL5726519|B|||
27354716|CHEMBL6043347|CHEMBL5732842|EC50|=|100.0|nM|7.00|CHEMBL5726519|B|||
27354719|CHEMBL6043347|CHEMBL5732843|EC50|=|1100.0|nM|5.96|CHEMBL5726519|B|||
27354722|CHEMBL5989063|CHEMBL5732842|EC50|=|28.0|nM|7.55|CHEMBL5726519|B|||
27354725|CHEMBL5989063|CHEMBL5732843|EC50|=|350.0|nM|6.46|CHEMBL5726519|B|||
27354728|CHEMBL5989063|CHEMBL5732842|EC50|=|4.2|nM|8.38|CHEMBL5726519|B|||
27354731|CHEMBL5989063|CHEMBL5732843|EC50|=|77.0|nM|7.11|CHEMBL5726519|B|||
27354734|CHEMBL5851459|CHEMBL5732842|EC50|=|1.9|nM|8.72|CHEMBL5726519|B|||
27354737|CHEMBL5851459|CHEMBL5732843|EC50|=|55.0|nM|7.26|CHEMBL5726519|B|||
27354740|CHEMBL5851459|CHEMBL5732842|EC50|=|19.0|nM|7.72|CHEMBL5726519|B|||
27354743|CHEMBL5851459|CHEMBL5732843|EC50|=|380.0|nM|6.42|CHEMBL5726519|B|||
