CHEMBL5732843|CHEMBL1784|B|BAO_0000219|cell-based format|CHO GLP-1R Clone C6-Assay 2: GLP-1R-mediated agonist activity was determined with a cell-based functional assay utilizing an HTRF (Homogeneous Time-Resolved Fluorescence) cAMP detection kit (cAMP HI Range Assay Kit; Cis Bio cat #62AM6PEJ) that measures cAMP levels in the cell. The method is a competitive immunoassay between native cAMP produced by the cells and exogenous cAMP labeled with the dye d2. The tracer binding is visualized by a mAb anti-cAMP labeled with Cryptate. The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in either a standard or an experimental sample.The human GLP-1R coding sequence (NCBI Reference Sequence NP_002053.3, including naturally-occurring variant Leu260Phe) was subcloned into pcDNA5-FRT-TO and a clonal CHO cell line stably expressing a low receptor density was isolated using the Flp-In T-Rex System, as described by the manufacturer (ThermoFisher). Saturation binding analyses (filtration assay procedure) using 125I-GLP-1 (Perkin Elmer) showed that plasma membranes derived from this cell line (designated clone C6) express a low GLP-1R density (Kd: 0.3 nM, Bmax: 240 fmol/mg protein), relative to the clone H6 cell line.Cells were removed from cryopreservation, re-suspended in 40 mL of Dulbecco's Phosphate Buffered Saline (DPBS-Lonza Cat #17-512Q) and centrifuged at 800×g for 5 min at 22° C. The DPBS was aspirated, and the cell pellet was re-suspended in 10 mL of complete growth medium (DMEM:F12 1:1 Mixture with HEPES, L-Gln, 500 mL (DMEM/F12 Lonza Cat #12-719F), 10% heat inactivated fetal bovine serum (Gibco Cat #16140-071), 5 mL of 100× Pen-Strep (Gibco Cat #15140-122), 5 mL of 100× L-Glutamine (Gibco Cat #25030-081), 700 μg/mL Hygromycin (Invitrogen Cat #10687010) and 15 μg/mL Blasticidin (Gibco Cat #R21001). A 1 mL sample of the cell suspension in growth media was counted on a Becton Dickinson ViCell to determine cell viability and cell count per mL. The remaining cell suspension was then adjusted with growth media to deliver 1600 viable cells per well using a Matrix Combi Multidrop reagent dispenser, and the cells were dispensed into a white 384 well tissue culture treated assay plate (Corning 3570). The assay plate was then incubated for 48 h at 37° C. in a humidified environment (95% O2, 5% CO2)Varying concentrations of each compound to be tested (in DMSO) were diluted in assay buffer [HBSS with Calcium/Magnesium (Lonza/BioWhittaker cat #10-527F)/0.1% BSA (Sigma Aldrich cat #A7409-1L)/20 mM HEPES (Lonza/BioWhittaker cat #17-737E)] containing 100 μM 3-isobutyl-1-methylxanthine (IBMX; Sigma cat #15879). The final DMSO concentration in the compound/assay buffer mixture is 1%.After 48 h, the growth media was removed from the assay plate wells, and the cells were treated with 20 μL of the serially diluted compound in assay buffer for 30 min at 37° C. in a humidified environment (95% O2, 5% CO2). Following the 30 min incubation, 10 μL of labeled d2 cAMP and 10 μL of anti-cAMP antibody (both diluted 1:20 in cell lysis buffer; as described in the manufacturer's assay protocol) were added to each well of the assay plate. The plates were then incubated at room temperature and after 60 minutes, changes in the HTRF signal were read with an Envision 2104 multi-label plate reader using excitation of 330 nm and emissions of 615 and 665 nm. Raw data were converted to nM cAMP by interpolation from a cAMP standard curve (as described in the manufacturer's assay protocol) and the percent effect was determined relative to a saturating concentration of the full agonist GLP-1 (1 μM) included on each plate. EC50 determinations were made from agonist dose response curves analyzed with a curve fitting program using a 4-parameter logistic dose response equation.
CHEMBL5734588|CHEMBL1784|B|BAO_0000019|assay format|GLP-1 Assay with GLP1 Endogenous Agonist: To assess the effects of test compounds on GLP-1 or glucagon potency and efficacy, a high-throughput calcium mobilization assay was used essentially as previously described (Morris L C, Days E L, Turney M, Mi D, Lindsley C W, Weaver C D, Niswender K D, A Duplexed High-Throughput Screen to Identify Allosteric Modulators of the Glucagon-Like Peptide 1 and Glucagon Receptors. J. Biomol. Screen. 2014 Feb. 13, 19(6):847-858). Briefly, human GLP-1R or Glucagon Receptor 9-3-H cells over-expressing a promiscuous G-protein (Millipore, Billerica, Mass.) were plated at 15,000 cells/well in black-walled 384-well plates (Greiner Bio-one, Monroe, N.C.) in Dulbecco's Modified Eagles Medium (DMEM) with 10% FCS, 4.0 mM L-glutamine, non-essential amino acids (NEAAs), and 10.0 mM HEPES without antibiotics. After overnight attachment, cells were washed twice with assay buffer (HBSS supplemented with 20 mM HEPES and 1.0 mM probenecid) using an ELx405CW cell washer (Bio-Tek, Winooski, Vt.) and then loaded with the calcium sensitive dye fluo-4 AM (Invitrogen, Grand Island, N.Y.) at a final concentration of 2.0 μM in assay buffer. After a 45-minute incubation at room temperature, the dye was removed by washing, leaving 20 μL of assay buffer. Next, the cell plate was introduced alongside a 384-well compound plate containing 0.1% final DMSO control wells and 11-point concentration response curves of putative GLP-1 PAMs created using a non-pipet based liquid transfer instrument, ECH0555 (Labcyte, Sunnyvale, Calif.). After a 20 μL compound addition to the appropriate wells, kinetic fluorescent measurements were collected for 2 minutes using an FDSS6000 (Hamamatsu, Bridgewater, N.J.) with 488 nm excitation and 480/540 emission filters. After 2 minutes, 10 μL of an EC20 concentration of GLP-1 peptide 7-36 amide (Phoenix Pharmaceuticals, Burlingame, Calif.), Glucagon (Phoenix Pharmaceuticals, Burlingame, Calif.) Exendin-4 (Tocris Bioscience, Bristol, UK), or Liraglutide (Victoza, Novo-Nordisk, Denmark) was added and fluorescence was monitored for an additional 2 minutes to observe potentiation of the calcium flux signal. Control wells for vehicle, EC20 peptide, and Emax peptide resided in columns #1 and 24 and rows H and I to account for any plate variations. Recombinant peptides were reconstituted into assay buffer supplemented with 0.1% fatty acid free BSA (Sigma #A6003) and diluted into borosilicate glass tubes to maximize peptide recovery (Goebel-Stengel M, Stengel A, Tache Y, Reeve J R Jr., The importance of using the optimal plasticware and glassware in studies involving peptides. Anal. Biochem. 2011 Jul. 1, 414(1):38-46).
CHEMBL5734589|CHEMBL1784|B|BAO_0000019|assay format|GLP-1 Assay with EX-4 Synthetic Agonist: To assess the effects of test compounds on GLP-1 or glucagon potency and efficacy, a high-throughput calcium mobilization assay was used essentially as previously described (Morris L C, Days E L, Turney M, Mi D, Lindsley C W, Weaver C D, Niswender K D, A Duplexed High-Throughput Screen to Identify Allosteric Modulators of the Glucagon-Like Peptide 1 and Glucagon Receptors. J. Biomol. Screen. 2014 Feb. 13, 19(6):847-858). Briefly, human GLP-1R or Glucagon Receptor 9-3-H cells over-expressing a promiscuous G-protein (Millipore, Billerica, Mass.) were plated at 15,000 cells/well in black-walled 384-well plates (Greiner Bio-one, Monroe, N.C.) in Dulbecco's Modified Eagles Medium (DMEM) with 10% FCS, 4.0 mM L-glutamine, 1× non-essential amino acids (NEAAs), and 10.0 mM HEPES without antibiotics. After overnight attachment, cells were washed twice with assay buffer (HBSS supplemented with 20 mM HEPES and 1.0 mM probenecid) using an EL×405CW cell washer (Bio-Tek, Winooski, Vt.) and then loaded with the calcium sensitive dye fluo-4 AM (Invitrogen, Grand Island, N.Y.) at a final concentration of 2.0 μM in assay buffer. After a 45-minute incubation at room temperature, the dye was removed by washing, leaving 20 μL of assay buffer. Next, the cell plate was introduced alongside a 384-well compound plate containing 0.1% final DMSO control wells and 11-point concentration response curves of putative GLP-1 PAMs created using a non-pipet based liquid transfer instrument, ECH0555 (Labcyte, Sunnyvale, Calif.). After a 20 μL compound addition to the appropriate wells, kinetic fluorescent measurements were collected for 2 minutes using an FDSS6000 (Hamamatsu, Bridgewater, N.J.) with 488 nm excitation and 480/540 emission filters. After 2 minutes, 10 μL of an EC20 concentration of EX-4 (Phoenix Pharmaceuticals, Burlingame, Calif.), Glucagon (Phoenix Pharmaceuticals, Burlingame, Calif.) Exendin-4 (Tocris Bioscience, Bristol, UK), or Liraglutide (Victoza, Novo-Nordisk, Denmark) was added and fluorescence was monitored for an additional 2 minutes to observe potentiation of the calcium flux signal. Control wells for vehicle, EC20 peptide, and Emax peptide resided in columns #1 and 24 and rows H and I to account for any plate variations. Recombinant peptides were reconstituted into assay buffer supplemented with 0.1% fatty acid free BSA (Sigma #A6003) and diluted into borosilicate glass tubes to maximize peptide recovery (Goebel-Stengel M, Stengel A, Taché Y, Reeve J R Jr., The importance of using the optimal plasticware and glassware in studies involving peptides. Anal. Biochem. 2011 Jul. 1, 414(1):38-46).
